set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
leg	5da1f1af-d2e5-4e14-914b-d93f15626636	Killer Bees	Creature — Insect	1		0	0	2	activated_ability	ability	printed			{G}: This creature gets +1/+1 until end of turn.	{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	81fdd1c4-d43b-4f8b-8712-7c2bf45a3e0b	Kismet	Enchantment	0		0	0	1	replacement_effect	ability	printed			Artifacts, creatures, and lands your opponents control enter tapped.	Artifacts, creatures, and lands your opponents control enter tapped.												claude-fable-5-pass1-2026-08-27	
leg	77d3cc31-837a-408a-b7f8-5aa9de78e1b7	Knowledge Vault	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Exile the top card of your library face down.	{M}, {M}: Exile the top card of your library face down.												claude-fable-5-pass1-2026-08-27	
leg	77d3cc31-837a-408a-b7f8-5aa9de78e1b7	Knowledge Vault	Artifact	1		0	0	2	activated_ability	ability	printed			{0}: Sacrifice this artifact. If you do, discard your hand, then put all cards exiled with this artifact into their owner's hand.	{M}: Sacrifice ~. If you do, discard your hand, then put all cards exiled with ~ into their owner's hand.												claude-fable-5-pass1-2026-08-27	
leg	77d3cc31-837a-408a-b7f8-5aa9de78e1b7	Knowledge Vault	Artifact	2		0	0	3	triggered_ability	ability	printed			When this artifact leaves the battlefield, put all cards exiled with it into their owner's graveyard.	When ~ leaves the battlefield, put all cards exiled with it into their owner's graveyard.												claude-fable-5-pass1-2026-08-27	
leg	a6409aa6-035c-4859-8135-90d34d67f72c	Kobold Drill Sergeant	Creature — Kobold Soldier	0		0	0	1	spell_or_static_text	ability	printed			Other Kobold creatures you control get +0/+1 and have trample.	Other Kobold creatures you control get +N/+N and have trample.												claude-fable-5-pass1-2026-08-27	
leg	5839bc83-868e-402a-9233-ad3d2871ac6d	Kobold Overlord	Creature — Kobold	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	5839bc83-868e-402a-9233-ad3d2871ac6d	Kobold Overlord	Creature — Kobold	1		0	0	2	spell_or_static_text	ability	printed			Other Kobold creatures you control have first strike.	Other Kobold creatures you control have first strike.												claude-fable-5-pass1-2026-08-27	
leg	372f2534-25dc-4ff3-9891-31ee42b33345	Kobold Taskmaster	Creature — Kobold	0		0	0	1	spell_or_static_text	ability	printed			Other Kobold creatures you control get +1/+0.	Other Kobold creatures you control get +N/+N.												claude-fable-5-pass1-2026-08-27	
leg	2c4bd475-b8af-4916-b7a0-68abb8994138	Kry Shield	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Prevent all damage that would be dealt this turn by target creature you control. That creature gets +0/+X until end of turn, where X is its mana value.	{M}, {M}: Prevent all damage that would be dealt this turn by target creature you control. That creature gets +N/+X until end of turn, where X is its mana value.												claude-fable-5-pass1-2026-08-27	
leg	74284bbc-b011-4e16-b8d5-7ddacc77f9d7	Lady Caleria	Legendary Creature — Elf Archer	0		0	0	1	activated_ability	ability	printed			{T}: Lady Caleria deals 3 damage to target attacking or blocking creature.	{M}: ~ deals N damage to target attacking or blocking creature.												claude-fable-5-pass1-2026-08-27	
leg	8800d672-424b-4a7b-886f-7eb9d7a56cfe	Lady Evangela	Legendary Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed			{W}{B}, {T}: Prevent all combat damage that would be dealt by target creature this turn.	{M}{M}, {M}: Prevent all combat damage that would be dealt by target creature this turn.												claude-fable-5-pass1-2026-08-27	
leg	a3711453-b17d-4b1c-b726-9b41f36d07ab	Land Equilibrium	Enchantment	0		0	0	1	replacement_effect	ability	printed			If an opponent who controls at least as many lands as you do would put a land onto the battlefield, that player instead puts that land onto the battlefield then sacrifices a land of their choice.	If an opponent who controls at least as many lands as you do would put a land onto the battlefield, that player instead puts that land onto the battlefield then sacrifices a land of their choice.												claude-fable-5-pass1-2026-08-27	
leg	d2d9ecea-7925-420e-98b9-2f87f41f387c	Land Tax	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, put them into your hand, then shuffle.	At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, put them into your hand, then shuffle.												claude-fable-5-pass1-2026-08-27	
leg	82d58f2d-66a4-4154-9826-01ca8e8d32d0	Land's Edge	World Enchantment	0		0	0	1	activated_ability	ability	printed			Discard a card: If the discarded card was a land card, this enchantment deals 2 damage to target player or planeswalker. Any player may activate this ability.	Discard a card: If the discarded card was a land card, ~ deals N damage to target player or planeswalker. Any player may activate this ability.												claude-fable-5-pass1-2026-08-27	
leg	5542afeb-285f-4889-9d09-46ce20d0d189	Lesser Werewolf	Creature — Werewolf	0		0	0	1	activated_ability	ability	printed			{B}: If this creature's power is 1 or more, it gets -1/-0 until end of turn and put a -0/-1 counter on target creature blocking or blocked by this creature. Activate only during the declare blockers step.	{M}: If ~'s power is N or more, it gets -N/-N until end of turn and put a -N/-N counter on target creature blocking or blocked by ~. Activate only during the declare blockers step.												claude-fable-5-pass1-2026-08-27	
leg	2493fe65-2ecb-418f-8e4e-797f83475c73	Life Chisel	Artifact	0		0	0	1	activated_ability	ability	printed			Sacrifice a creature: You gain life equal to the sacrificed creature's toughness. Activate only during your upkeep.	Sacrifice a creature: You gain life equal to the sacrificed creature's toughness. Activate only during your upkeep.												claude-fable-5-pass1-2026-08-27	
leg	0fd1ddc3-65cc-489f-81b9-6c144843fc67	Life Matrix	Artifact	0		0	0	1	activated_ability	ability	printed			{4}, {T}: Put a matrix counter on target creature and that creature gains "Remove a matrix counter from this creature: Regenerate this creature." Activate only during your upkeep.	{M}, {M}: Put a matrix counter on target creature and that creature gains "[ability]" Activate only during your upkeep.												claude-fable-5-pass1-2026-08-27	
leg	0fd1ddc3-65cc-489f-81b9-6c144843fc67	Life Matrix	Artifact	1	0	1	0	1	activated_ability	granted	printed			Remove a matrix counter from this creature: Regenerate this creature.	Remove a matrix counter from ~: Regenerate ~.												claude-fable-5-pass1-2026-08-27	
leg	a205cbbf-b16f-44c0-9299-175c36cd86db	Lifeblood	Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever a Mountain an opponent controls becomes tapped, you gain 1 life.	Whenever a Mountain an opponent controls becomes tapped, you gain N life.												claude-fable-5-pass1-2026-08-27	
leg	30e99293-3212-4e3f-b543-b1c7c416575d	Living Plane	World Enchantment	0		0	0	1	spell_or_static_text	ability	printed			All lands are 1/1 creatures that are still lands.	All lands are N/N creatures that are still lands.												claude-fable-5-pass1-2026-08-27	
leg	57f2aa02-f5f3-42a5-939d-5cc94200951e	Livonya Silone	Legendary Creature — Human Warrior	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	57f2aa02-f5f3-42a5-939d-5cc94200951e	Livonya Silone	Legendary Creature — Human Warrior	1		0	0	1	keyword_ability	ability	printed			legendary landwalk	Legendary landwalk												claude-fable-5-pass1-2026-08-27	
leg	59258149-1c18-421b-b940-d0aa29da572a	Lord Magnus	Legendary Creature — Human Druid	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	59258149-1c18-421b-b940-d0aa29da572a	Lord Magnus	Legendary Creature — Human Druid	1		0	0	2	spell_or_static_text	ability	printed			Creatures with plainswalk can be blocked as though they didn't have plainswalk.	Creatures with plainswalk can be blocked as though they didn't have plainswalk.												claude-fable-5-pass1-2026-08-27	
leg	59258149-1c18-421b-b940-d0aa29da572a	Lord Magnus	Legendary Creature — Human Druid	2		0	0	3	spell_or_static_text	ability	printed			Creatures with forestwalk can be blocked as though they didn't have forestwalk.	Creatures with forestwalk can be blocked as though they didn't have forestwalk.												claude-fable-5-pass1-2026-08-27	
leg	1c68e877-ee47-42bf-a867-3f7f479eae1c	Lost Soul	Creature — Spirit Minion	0		0	0	1	keyword_ability	ability	printed			Swampwalk	Swampwalk												claude-fable-5-pass1-2026-08-27	
leg	74d3277a-38e5-4732-afed-084a56148f20	Mana Drain	Instant	0		0	0	1	spell_or_static_text	ability	printed			Counter target spell.	Counter target spell.												claude-fable-5-pass1-2026-08-27	
leg	74d3277a-38e5-4732-afed-084a56148f20	Mana Drain	Instant	1	0	1	0	1	triggered_ability	delayed_trigger	printed			At the beginning of your next main phase, add an amount of {C} equal to that spell's mana value.	At the beginning of your next main phase, add an amount of {M} equal to that spell's mana value.												claude-fable-5-pass1-2026-08-27	
leg	256cea34-4691-4367-a789-17d15460f664	Mana Matrix	Artifact	0		0	0	1	spell_or_static_text	ability	printed			Instant and enchantment spells you cast cost {2} less to cast.	Instant and enchantment spells you cast cost {M} less to cast.												claude-fable-5-pass1-2026-08-27	
leg	96bcabee-e84e-409f-8439-80f5308d73e9	Marble Priest	Artifact Creature — Cleric	0		0	0	1	spell_or_static_text	ability	printed			All Walls able to block this creature do so.	All Walls able to block ~ do so.												claude-fable-5-pass1-2026-08-27	
leg	96bcabee-e84e-409f-8439-80f5308d73e9	Marble Priest	Artifact Creature — Cleric	1		0	0	2	prevention_effect	ability	printed			Prevent all combat damage that would be dealt to this creature by Walls.	Prevent all combat damage that would be dealt to ~ by Walls.												claude-fable-5-pass1-2026-08-27	
leg	c202f124-4283-48f6-aef1-470ad9ded22b	Marhault Elsdragon	Legendary Creature — Elf Warrior	0		0	0	1	keyword_ability	ability	printed			Rampage 1	Rampage N												claude-fable-5-pass1-2026-08-27	
leg	cdf89ad2-ce08-4708-88c2-8acdc861526d	Master of the Hunt	Creature — Human	0		0	0	1	activated_ability	ability	printed			{2}{G}{G}: Create a 1/1 green Wolf creature token named Wolves of the Hunt. It has "bands with other creatures named Wolves of the Hunt."	{M}{M}{M}: Create a N/N green Wolf creature token named Wolves of the Hunt. It has "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	cdf89ad2-ce08-4708-88c2-8acdc861526d	Master of the Hunt	Creature — Human	1	0	1	0	1	spell_or_static_text	granted	printed			bands with other creatures named Wolves of the Hunt.	bands with other creatures named Wolves of the Hunt.												claude-fable-5-pass1-2026-08-27	
leg	8d231d2f-5274-4b55-8262-9eb95654d183	Mirror Universe	Artifact	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice this artifact: Exchange life totals with target opponent. Activate only during your upkeep.	{M}, Sacrifice ~: Exchange life totals with target opponent. Activate only during your upkeep.												claude-fable-5-pass1-2026-08-27	
leg	42208fea-8c24-451f-861d-6d70c0a7a502	Moat	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Creatures without flying can't attack.	Creatures without flying can't attack.												claude-fable-5-pass1-2026-08-27	
leg	7ce9513e-50f3-4d36-889b-b180a8a16252	Mold Demon	Creature — Fungus Demon	0		0	0	1	triggered_ability	ability	printed			When this creature enters, sacrifice it unless you sacrifice two Swamps.	When ~ enters, sacrifice it unless you sacrifice two Swamps.												claude-fable-5-pass1-2026-08-27	
leg	af147bb6-aa46-4fc9-af96-de3740c19fd5	Mountain Stronghold	Land	0		0	0	1	spell_or_static_text	ability	printed			Red legendary creatures you control have "bands with other legendary creatures."	Red legendary creatures you control have "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	af147bb6-aa46-4fc9-af96-de3740c19fd5	Mountain Stronghold	Land	1	0	1	0	1	spell_or_static_text	granted	printed			bands with other legendary creatures.	bands with other legendary creatures.												claude-fable-5-pass1-2026-08-27	
leg	375ea10b-da68-4c66-b3eb-f5113c09ea4b	Mountain Yeti	Creature — Yeti	0		0	0	1	keyword_ability	ability	printed			Mountainwalk	Mountainwalk												claude-fable-5-pass1-2026-08-27	
leg	375ea10b-da68-4c66-b3eb-f5113c09ea4b	Mountain Yeti	Creature — Yeti	1		0	0	2	keyword_ability	ability	printed			Protection from white	Protection from white												claude-fable-5-pass1-2026-08-27	
leg	7c48448e-4e13-4cda-999e-e06ae0f7dcea	Nebuchadnezzar	Legendary Creature — Human Wizard	0		0	0	1	activated_ability	ability	printed			{X}, {T}: Choose a card name. Target opponent reveals X cards at random from their hand. Then that player discards all cards with that name revealed this way. Activate only during your turn.	{M}, {M}: Choose a card name. Target opponent reveals X cards at random from their hand. Then that player discards all cards with that name revealed this way. Activate only during your turn.												claude-fable-5-pass1-2026-08-27	
leg	53bab610-1d27-4897-a4ad-cfecca82b811	Nether Void	World Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever a player casts a spell, counter it unless that player pays {3}.	Whenever a player casts a spell, counter it unless that player pays {M}.												claude-fable-5-pass1-2026-08-27	
leg	e26bf6a9-b31c-4bc0-b55b-c01f2f69be6b	Nicol Bolas	Legendary Creature — Elder Dragon	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	e26bf6a9-b31c-4bc0-b55b-c01f2f69be6b	Nicol Bolas	Legendary Creature — Elder Dragon	1		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice Nicol Bolas unless you pay {U}{B}{R}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}{M}{M}.												claude-fable-5-pass1-2026-08-27	
leg	e26bf6a9-b31c-4bc0-b55b-c01f2f69be6b	Nicol Bolas	Legendary Creature — Elder Dragon	2		0	0	3	triggered_ability	ability	printed			Whenever Nicol Bolas deals damage to an opponent, that player discards their hand.	Whenever ~ deals damage to an opponent, that player discards their hand.												claude-fable-5-pass1-2026-08-27	
leg	9109437a-da80-463f-a92a-77d693d05d91	North Star	Artifact	0		0	0	1	activated_ability	ability	printed			{4}, {T}: For one spell this turn, you may spend mana as though it were mana of any type to pay that spell's mana cost.	{M}, {M}: For one spell this turn, you may spend mana as though it were mana of any type to pay that spell's mana cost.												claude-fable-5-pass1-2026-08-27	
leg	db121503-8a34-498a-829c-72c33798369b	Nova Pentacle	Artifact	0		0	0	1	activated_ability	ability	printed			{3}, {T}: The next time a source of your choice would deal damage to you this turn, that damage is dealt to target creature of an opponent's choice instead.	{M}, {M}: The next time a source of your choice would deal damage to you this turn, that damage is dealt to target creature of an opponent's choice instead.												claude-fable-5-pass1-2026-08-27	
leg	65b7a7ca-0e39-4612-9bcd-743bf903544a	Osai Vultures	Creature — Bird	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	65b7a7ca-0e39-4612-9bcd-743bf903544a	Osai Vultures	Creature — Bird	1		0	0	2	triggered_ability	ability	printed			At the beginning of each end step, if a creature died this turn, put a carrion counter on this creature.	At the beginning of each end step, if a creature died this turn, put a carrion counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	65b7a7ca-0e39-4612-9bcd-743bf903544a	Osai Vultures	Creature — Bird	2		0	0	3	activated_ability	ability	printed			Remove two carrion counters from this creature: This creature gets +1/+1 until end of turn.	Remove two carrion counters from ~: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	d7121ac7-e425-46cd-b006-1af391d97f87	Palladia-Mors	Legendary Creature — Elder Dragon	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	d7121ac7-e425-46cd-b006-1af391d97f87	Palladia-Mors	Legendary Creature — Elder Dragon	1		0	0	1	keyword_ability	ability	printed			trample	Trample												claude-fable-5-pass1-2026-08-27	
leg	d7121ac7-e425-46cd-b006-1af391d97f87	Palladia-Mors	Legendary Creature — Elder Dragon	2		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}{M}{M}.												claude-fable-5-pass1-2026-08-27	
leg	8d51d448-14a6-4125-aa80-159ed6afbd03	Part Water	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			X target creatures gain islandwalk until end of turn.	X target creatures gain islandwalk until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	41026872-3c7b-40c7-8d0b-9d2f9b6c3e91	Pavel Maliki	Legendary Creature — Human	0		0	0	1	activated_ability	ability	printed			{B}{R}: Pavel Maliki gets +1/+0 until end of turn.	{M}{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	4804fc42-588c-487a-8ff7-bcc16749fc1f	Pit Scorpion	Creature — Scorpion	0		0	0	1	triggered_ability	ability	printed			Whenever this creature deals damage to a player, that player gets a poison counter.	Whenever ~ deals damage to a player, that player gets a poison counter.												claude-fable-5-pass1-2026-08-27	
leg	38a7d4ef-d296-4896-9b6b-2fd3ad518243	Pixie Queen	Creature — Faerie	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	38a7d4ef-d296-4896-9b6b-2fd3ad518243	Pixie Queen	Creature — Faerie	1		0	0	2	activated_ability	ability	printed			{G}{G}{G}, {T}: Target creature gains flying until end of turn.	{M}{M}{M}, {M}: Target creature gains flying until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	632f1034-d2ad-432a-a79a-4bd1307be24a	Planar Gate	Artifact	0		0	0	1	spell_or_static_text	ability	printed			Creature spells you cast cost {2} less to cast.	Creature spells you cast cost {M} less to cast.												claude-fable-5-pass1-2026-08-27	
leg	37c49483-bef6-47c6-9354-ead8560d48da	Pradesh Gypsies	Creature — Human Nomad	0		0	0	1	activated_ability	ability	printed			{1}{G}, {T}: Target creature gets -2/-0 until end of turn.	{M}{M}, {M}: Target creature gets -N/-N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	e1aad679-93ec-420e-881b-35ebc99763a2	Presence of the Master	Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever a player casts an enchantment spell, counter it.	Whenever a player casts an enchantment spell, counter it.												claude-fable-5-pass1-2026-08-27	
leg	133109c3-a2ca-4231-b3b1-baa700800b07	Primordial Ooze	Creature — Ooze	0		0	0	1	spell_or_static_text	ability	printed			This creature attacks each combat if able.	~ attacks each combat if able.												claude-fable-5-pass1-2026-08-27	
leg	133109c3-a2ca-4231-b3b1-baa700800b07	Primordial Ooze	Creature — Ooze	1		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, put a +1/+1 counter on this creature. Then you may pay {X}, where X is the number of +1/+1 counters on it. If you don't, tap this creature and it deals X damage to you.	At the beginning of your upkeep, put a +N/+N counter on ~. Then you may pay {M}, where X is the number of +N/+N counters on it. If you don't, tap ~ and it deals X damage to you.												claude-fable-5-pass1-2026-08-27	
leg	dd1d21f5-f5cd-43e4-8155-3cca85da80a9	Princess Lucrezia	Legendary Creature — Human Wizard	0		0	0	1	activated_ability	ability	printed			{T}: Add {U}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	37aae6d1-1de0-47d1-85dd-d4a6d9635c05	Psionic Entity	Creature — Illusion	0		0	0	1	activated_ability	ability	printed			{T}: This creature deals 2 damage to any target and 3 damage to itself.	{M}: ~ deals N damage to any target and N damage to itself.												claude-fable-5-pass1-2026-08-27	
leg	6af596d2-f075-4f55-b088-a5237fcdaa51	Psychic Purge	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Psychic Purge deals 1 damage to any target.	~ deals N damage to any target.												claude-fable-5-pass1-2026-08-27	
leg	6af596d2-f075-4f55-b088-a5237fcdaa51	Psychic Purge	Sorcery	1		0	0	2	triggered_ability	ability	printed			When a spell or ability an opponent controls causes you to discard this card, that player loses 5 life.	When a spell or ability an opponent controls causes you to discard ~, that player loses N life.												claude-fable-5-pass1-2026-08-27	
leg	42c7e933-f169-444b-917d-b4dca918d989	Puppet Master	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	42c7e933-f169-444b-917d-b4dca918d989	Puppet Master	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			When enchanted creature dies, return that card to its owner's hand. If that card is returned to its owner's hand this way, you may pay {U}{U}{U}. If you do, return this card to its owner's hand.	When enchanted creature dies, return that card to its owner's hand. If that card is returned to its owner's hand this way, you may pay {M}{M}{M}. If you do, return ~ to its owner's hand.												claude-fable-5-pass1-2026-08-27	
leg	794b9ddf-1660-441f-9cc2-a0f5d4d0cf22	Pyrotechnics	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Pyrotechnics deals 4 damage divided as you choose among any number of targets.	~ deals N damage divided as you choose among any number of targets.												claude-fable-5-pass1-2026-08-27	
leg	0fb54ed7-4c64-4029-b52d-2bf5343e7426	Quagmire	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Creatures with swampwalk can be blocked as though they didn't have swampwalk.	Creatures with swampwalk can be blocked as though they didn't have swampwalk.												claude-fable-5-pass1-2026-08-27	
leg	ce5e52c9-4cb1-42aa-8403-bcd143d68704	Quarum Trench Gnomes	Creature — Gnome	0		0	0	1	activated_ability	ability	printed			{T}: If target Plains is tapped for mana, it produces colorless mana instead of white mana.	{M}: If target Plains is tapped for mana, it produces colorless mana instead of white mana.												claude-fable-5-pass1-2026-08-27	
leg	c886eeb5-f86f-48c8-9adb-af13015972b1	Rabid Wombat	Creature — Wombat	0		0	0	1	keyword_ability	ability	printed			Vigilance	Vigilance												claude-fable-5-pass1-2026-08-27	
leg	c886eeb5-f86f-48c8-9adb-af13015972b1	Rabid Wombat	Creature — Wombat	1		0	0	2	spell_or_static_text	ability	printed			This creature gets +2/+2 for each Aura attached to it.	~ gets +N/+N for each Aura attached to it.												claude-fable-5-pass1-2026-08-27	
leg	c9ffce6c-a113-4c9d-9148-5ace68f68793	Radjan Spirit	Creature — Spirit	0		0	0	1	activated_ability	ability	printed			{T}: Target creature loses flying until end of turn.	{M}: Target creature loses flying until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	6d474413-e72f-414e-872f-aa00d38b7da4	Ragnar	Legendary Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed			{G}{W}{U}, {T}: Regenerate target creature.	{M}{M}{M}, {M}: Regenerate target creature.												claude-fable-5-pass1-2026-08-27	
leg	48b9c510-03ed-41cb-8c17-16110d447490	Ramirez DePietro	Legendary Creature — Human Pirate	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	6c9a9071-8159-4607-9465-de796f1dc2cc	Ramses Overdark	Legendary Creature — Human Assassin	0		0	0	1	activated_ability	ability	printed			{T}: Destroy target enchanted creature.	{M}: Destroy target enchanted creature.												claude-fable-5-pass1-2026-08-27	
leg	63c7248e-a7a2-4e32-b4d2-55dbc63e51e5	Rapid Fire	Instant	0		0	0	1	cast_restriction	ability	printed			Cast this spell only before blockers are declared.	Cast ~ only before blockers are declared.												claude-fable-5-pass1-2026-08-27	
leg	63c7248e-a7a2-4e32-b4d2-55dbc63e51e5	Rapid Fire	Instant	1		0	0	2	spell_or_static_text	ability	printed			Target creature gains first strike until end of turn. If it doesn't have rampage, that creature gains rampage 2 until end of turn.	Target creature gains first strike until end of turn. If it doesn't have rampage, that creature gains rampage N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	d17576b2-4a47-4848-8908-3152c8b4afe2	Rebirth	Sorcery	0		0	0	1	ante_instruction	ability	printed			Remove this card from your deck before playing if you're not playing for ante.	Remove ~ from your deck before playing if you're not playing for ante.												claude-fable-5-pass1-2026-08-27	
leg	d17576b2-4a47-4848-8908-3152c8b4afe2	Rebirth	Sorcery	1		0	0	2	spell_or_static_text	ability	printed			Each player may ante the top card of their library. If a player does, that player's life total becomes 20.	Each player may ante the top card of their library. If a player does, that player's life total becomes N.												claude-fable-5-pass1-2026-08-27	
leg	4158f397-4ee4-4f53-90f2-3b64bfe4f9b8	Recall	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Discard X cards, then return a card from your graveyard to your hand for each card discarded this way. Exile Recall.	Discard X cards, then return a card from your graveyard to your hand for each card discarded this way. Exile ~.												claude-fable-5-pass1-2026-08-27	
leg	8ceb295c-a611-4ac7-940b-557bf60f8a8b	Red Mana Battery	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Put a charge counter on this artifact.	{M}, {M}: Put a charge counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	8ceb295c-a611-4ac7-940b-557bf60f8a8b	Red Mana Battery	Artifact	1		0	0	2	activated_ability	ability	printed			{T}, Remove any number of charge counters from this artifact: Add {R}, then add an additional {R} for each charge counter removed this way.	{M}, Remove any number of charge counters from ~: Add {M}, then add an additional {M} for each charge counter removed this way.												claude-fable-5-pass1-2026-08-27	
leg	d6bf5e22-8d33-43a9-8824-435068e0a87a	Reincarnation	Instant	0		0	0	1	spell_or_static_text	ability	printed			Choose target creature.	Choose target creature.												claude-fable-5-pass1-2026-08-27	
leg	d6bf5e22-8d33-43a9-8824-435068e0a87a	Reincarnation	Instant	1	0	1	0	1	triggered_ability	delayed_trigger	printed			When that creature dies this turn, return a creature card from its owner's graveyard to the battlefield under the control of that creature's owner.	When that creature dies this turn, return a creature card from its owner's graveyard to the battlefield under the control of that creature's owner.												claude-fable-5-pass1-2026-08-27	
leg	90cd8274-3f21-4b78-8910-dcaa5f8fe25d	Relic Barrier	Artifact	0		0	0	1	activated_ability	ability	printed			{T}: Tap target artifact.	{M}: Tap target artifact.												claude-fable-5-pass1-2026-08-27	
leg	35b9f327-d1f6-47d1-aefa-6f70f407b4bc	Relic Bind	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant artifact an opponent controls	Enchant artifact an opponent controls												claude-fable-5-pass1-2026-08-27	
leg	35b9f327-d1f6-47d1-aefa-6f70f407b4bc	Relic Bind	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever enchanted artifact becomes tapped, choose one —	Whenever enchanted artifact becomes tapped, choose one —												claude-fable-5-pass1-2026-08-27	
leg	35b9f327-d1f6-47d1-aefa-6f70f407b4bc	Relic Bind	Enchantment — Aura	2	1	1	0	3	spell_or_static_text	mode	printed			This Aura deals 1 damage to target player or planeswalker.	~ deals N damage to target player or planeswalker.												claude-fable-5-pass1-2026-08-27	
leg	35b9f327-d1f6-47d1-aefa-6f70f407b4bc	Relic Bind	Enchantment — Aura	3	1	1	0	4	spell_or_static_text	mode	printed			Target player gains 1 life.	Target player gains N life.												claude-fable-5-pass1-2026-08-27	
leg	b13c0f76-fbda-4911-9442-c3d7e97f1aac	Remove Soul	Instant	0		0	0	1	spell_or_static_text	ability	printed			Counter target creature spell.	Counter target creature spell.												claude-fable-5-pass1-2026-08-27	
leg	4faa5a70-ac0c-4a29-8bec-218a35a29fdf	Reset	Instant	0		0	0	1	cast_restriction	ability	printed			Cast this spell only during an opponent's turn after their upkeep step.	Cast ~ only during an opponent's turn after their upkeep step.												claude-fable-5-pass1-2026-08-27	
leg	4faa5a70-ac0c-4a29-8bec-218a35a29fdf	Reset	Instant	1		0	0	2	spell_or_static_text	ability	printed			Untap all lands you control.	Untap all lands you control.												claude-fable-5-pass1-2026-08-27	
leg	251ff4e4-3be4-424e-8dd7-eb4ede7b415c	Revelation	World Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Players play with their hands revealed.	Players play with their hands revealed.												claude-fable-5-pass1-2026-08-27	
leg	d3088e1d-62c9-4478-9ef7-fc3c9e5cfadb	Reverberation	Instant	0		0	0	1	spell_or_static_text	ability	printed			All damage that would be dealt this turn by target sorcery spell is dealt to that spell's controller instead.	All damage that would be dealt this turn by target sorcery spell is dealt to that spell's controller instead.												claude-fable-5-pass1-2026-08-27	
leg	e7c07e41-3654-47da-afe3-88aae4c034b6	Righteous Avengers	Creature — Human Soldier	0		0	0	1	keyword_ability	ability	printed			Plainswalk	Plainswalk												claude-fable-5-pass1-2026-08-27	
