set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	text	normalized
lea	c58dfcbf-49e6-4ef0-bd31-ebd81b0cfa41	Nettling Imp	Creature — Imp	0		0	0	1	activated_ability	ability	printed		{T}: Choose target non-Wall creature the active player has controlled continuously since the beginning of the turn. That creature attacks this turn if able. Activate only during an opponent's turn, before attackers are declared.	{M}: Choose target non-Wall creature the active player has controlled continuously since the beginning of the turn. That creature attacks this turn if able. Activate only during an opponent's turn, before attackers are declared.
lea	c58dfcbf-49e6-4ef0-bd31-ebd81b0cfa41	Nettling Imp	Creature — Imp	1	0	1	0	1	triggered_ability	delayed_trigger	printed		Destroy it at the beginning of the next end step if it didn't attack this turn.	Destroy it at the beginning of the next end step if it didn't attack this turn.
lea	96230edf-568a-47dd-b877-9d92aa58fac8	Nevinyrral's Disk	Artifact	0		0	0	1	replacement_effect	ability	printed		This artifact enters tapped.	~ enters tapped.
lea	96230edf-568a-47dd-b877-9d92aa58fac8	Nevinyrral's Disk	Artifact	1		0	0	2	activated_ability	ability	printed		{1}, {T}: Destroy all artifacts, creatures, and enchantments.	{M}, {M}: Destroy all artifacts, creatures, and enchantments.
lea	375932e6-1b3e-48dc-8154-9b664c3add34	Nightmare	Creature — Nightmare Horse	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	375932e6-1b3e-48dc-8154-9b664c3add34	Nightmare	Creature — Nightmare Horse	1		0	0	2	characteristic_defining_ability	ability	printed		Nightmare's power and toughness are each equal to the number of Swamps you control.	~'s power and toughness are each equal to the number of Swamps you control.
lea	f5975294-508a-453e-893a-2fbea2487d17	Northern Paladin	Creature — Human Knight	0		0	0	1	activated_ability	ability	printed		{W}{W}, {T}: Destroy target black permanent.	{M}{M}, {M}: Destroy target black permanent.
lea	c000811e-bde7-4840-a3bb-9714d5c977eb	Orcish Artillery	Creature — Orc Warrior	0		0	0	1	activated_ability	ability	printed		{T}: This creature deals 2 damage to any target and 3 damage to you.	{M}: ~ deals N damage to any target and N damage to you.
lea	0b16a650-68b0-44dc-a9e1-15b7966e0b18	Orcish Oriflamme	Enchantment	0		0	0	1	spell_or_static_text	ability	printed		Attacking creatures you control get +1/+0.	Attacking creatures you control get +N/+N.
lea	e9b4e857-39e5-4a06-89ad-3dd94b3f252a	Paralyze	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	e9b4e857-39e5-4a06-89ad-3dd94b3f252a	Paralyze	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		When this Aura enters, tap enchanted creature.	When ~ enters, tap enchanted creature.
lea	e9b4e857-39e5-4a06-89ad-3dd94b3f252a	Paralyze	Enchantment — Aura	2		0	0	3	spell_or_static_text	ability	printed		Enchanted creature doesn't untap during its controller's untap step.	Enchanted creature doesn't untap during its controller's untap step.
lea	e9b4e857-39e5-4a06-89ad-3dd94b3f252a	Paralyze	Enchantment — Aura	3		0	0	4	triggered_ability	ability	printed		At the beginning of the upkeep of enchanted creature's controller, that player may pay {4}. If the player does, untap the creature.	At the beginning of the upkeep of enchanted creature's controller, that player may pay {M}. If the player does, untap the creature.
lea	6e49a5b8-6bc4-4c7b-82c1-957f1fb0ca5f	Personal Incarnation	Creature — Avatar Incarnation	0		0	0	1	activated_ability	ability	printed		{0}: The next 1 damage that would be dealt to this creature this turn is dealt to its owner instead. Only this creatures owner may activate this ability.	{M}: The next N damage that would be dealt to ~ this turn is dealt to its owner instead. Only this creatures owner may activate this ability.
lea	6e49a5b8-6bc4-4c7b-82c1-957f1fb0ca5f	Personal Incarnation	Creature — Avatar Incarnation	1		0	0	2	triggered_ability	ability	printed		When this creature dies, its owner loses half their life, rounded up.	When ~ dies, its owner loses half their life, rounded up.
lea	dafe63ef-f3d6-45e7-877a-573da92ba85e	Pestilence	Enchantment	0		0	0	1	triggered_ability	ability	printed		At the beginning of the end step, if no creatures are on the battlefield, sacrifice this enchantment.	At the beginning of the end step, if no creatures are on the battlefield, sacrifice ~.
lea	dafe63ef-f3d6-45e7-877a-573da92ba85e	Pestilence	Enchantment	1		0	0	2	activated_ability	ability	printed		{B}: This enchantment deals 1 damage to each creature and each player.	{M}: ~ deals N damage to each creature and each player.
lea	06a158c6-7e36-49f8-a8e0-a7b7df5fd7ed	Phantasmal Forces	Creature — Illusion	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	06a158c6-7e36-49f8-a8e0-a7b7df5fd7ed	Phantasmal Forces	Creature — Illusion	1		0	0	2	triggered_ability	ability	printed		At the beginning of your upkeep, sacrifice this creature unless you pay {U}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}.
lea	7dcbce46-2973-4a9f-93df-95ac41ce668a	Phantasmal Terrain	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant land	Enchant land
lea	7dcbce46-2973-4a9f-93df-95ac41ce668a	Phantasmal Terrain	Enchantment — Aura	1		0	0	2	replacement_effect	ability	printed		As this Aura enters, choose a basic land type.	As ~ enters, choose a basic land type.
lea	7dcbce46-2973-4a9f-93df-95ac41ce668a	Phantasmal Terrain	Enchantment — Aura	2		0	0	3	spell_or_static_text	ability	printed		Enchanted land is the chosen type.	Enchanted land is the chosen type.
lea	bbd30183-524c-4b93-b953-90853ec3f39f	Phantom Monster	Creature — Illusion	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	c6b3f924-806d-47d3-b044-72b48470196c	Pirate Ship	Creature — Human Pirate	0		0	0	1	spell_or_static_text	ability	printed		This creature can't attack unless defending player controls an Island.	~ can't attack unless defending player controls an Island.
lea	c6b3f924-806d-47d3-b044-72b48470196c	Pirate Ship	Creature — Human Pirate	1		0	0	2	activated_ability	ability	printed		{T}: This creature deals 1 damage to any target.	{M}: ~ deals N damage to any target.
lea	c6b3f924-806d-47d3-b044-72b48470196c	Pirate Ship	Creature — Human Pirate	2		0	0	3	triggered_ability	ability	printed		When you control no Islands, sacrifice this creature.	When you control no Islands, sacrifice ~.
lea	16cf1cf9-6900-406c-a5b4-0e5750f530e0	Plague Rats	Creature — Rat	0		0	0	1	characteristic_defining_ability	ability	printed		Plague Rats's power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.	~'s power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.
lea	bc71ebf6-2056-41f7-be35-b2e5c34afa99	Plains	Basic Land — Plains	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {W}.)	{M}: Add {M}.
lea	c7a15ca4-085f-4d92-8387-c3711c04c8fa	Plateau	Land — Mountain Plains	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {R} or {W}.)	{M}: Add {M} or {M}.
lea	dc2f0000-870b-487f-9623-618fc8eb9765	Power Leak	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant enchantment	Enchant enchantment
lea	dc2f0000-870b-487f-9623-618fc8eb9765	Power Leak	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		At the beginning of the upkeep of enchanted enchantment's controller, that player may pay any amount of mana. This Aura deals 2 damage to that player. Prevent X of that damage, where X is the amount of mana that player paid this way.	At the beginning of the upkeep of enchanted enchantment's controller, that player may pay any amount of mana. ~ deals N damage to that player. Prevent X of that damage, where X is the amount of mana that player paid this way.
lea	39412e6d-2837-4729-abf9-e64a5ba87e40	Power Sink	Instant	0		0	0	1	spell_or_static_text	ability	printed		Counter target spell unless its controller pays {X}. If that player doesn't, they tap all lands with mana abilities they control and lose all unspent mana.	Counter target spell unless its controller pays {M}. If that player doesn't, they tap all lands with mana abilities they control and lose all unspent mana.
lea	156b2228-f7b2-4816-b894-c4953a32c05f	Power Surge	Enchantment	0		0	0	1	triggered_ability	ability	printed		At the beginning of each player's upkeep, this enchantment deals X damage to that player, where X is the number of untapped lands they controlled at the beginning of this turn.	At the beginning of each player's upkeep, ~ deals X damage to that player, where X is the number of untapped lands they controlled at the beginning of this turn.
lea	5e961d15-5972-4e4b-9385-1cd7cd7c6bbe	Prodigal Sorcerer	Creature — Human Wizard Sorcerer	0		0	0	1	activated_ability	ability	printed		{T}: This creature deals 1 damage to any target.	{M}: ~ deals N damage to any target.
lea	7f221ad6-7ec4-483d-a6b5-1456c95c1cad	Psionic Blast	Instant	0		0	0	1	spell_or_static_text	ability	printed		Psionic Blast deals 4 damage to any target and 2 damage to you.	~ deals N damage to any target and N damage to you.
lea	a60422e8-f2f4-4c37-a0f4-eedad27eb08c	Psychic Venom	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant land	Enchant land
lea	a60422e8-f2f4-4c37-a0f4-eedad27eb08c	Psychic Venom	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		Whenever enchanted land becomes tapped, this Aura deals 2 damage to that land's controller.	Whenever enchanted land becomes tapped, ~ deals N damage to that land's controller.
lea	3773001a-8868-49ec-a406-298cf72359c2	Purelace	Instant	0		0	0	1	spell_or_static_text	ability	printed		Target spell or permanent becomes white.	Target spell or permanent becomes white.
lea	a2310312-6e1e-4e34-a351-9aef499a810f	Raging River	Enchantment	0		0	0	1	triggered_ability	ability	printed		Whenever one or more creatures you control attack, each defending player divides all creatures without flying they control into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.	Whenever one or more creatures you control attack, each defending player divides all creatures without flying they control into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.
lea	cbc9c731-181a-4f00-a7b0-eb7e56eac2ea	Raise Dead	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Return target creature card from your graveyard to your hand.	Return target creature card from your graveyard to your hand.
lea	bb329a5c-b9f9-4973-a53f-090024146325	Red Elemental Blast	Instant	0		0	0	1	spell_or_static_text	ability	printed		Choose one —	Choose one —
lea	bb329a5c-b9f9-4973-a53f-090024146325	Red Elemental Blast	Instant	1	0	1	0	2	spell_or_static_text	mode	printed		Counter target blue spell.	Counter target blue spell.
lea	bb329a5c-b9f9-4973-a53f-090024146325	Red Elemental Blast	Instant	2	0	1	0	3	spell_or_static_text	mode	printed		Destroy target blue permanent.	Destroy target blue permanent.
lea	73f84440-425f-4cf5-b01a-3ae89f1f6e37	Red Ward	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	73f84440-425f-4cf5-b01a-3ae89f1f6e37	Red Ward	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		Enchanted creature has protection from red. This effect doesn't remove this Aura.	Enchanted creature has protection from red. This effect doesn't remove ~.
lea	89390a33-b289-4edd-a114-6616e49a49c2	Regeneration	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	89390a33-b289-4edd-a114-6616e49a49c2	Regeneration	Enchantment — Aura	1		0	0	2	activated_ability	ability	printed		{G}: Regenerate enchanted creature.	{M}: Regenerate enchanted creature.
lea	e6e4a8bd-5c40-4654-8de1-0da9afed90fd	Regrowth	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Return target card from your graveyard to your hand.	Return target card from your graveyard to your hand.
lea	837417d8-8260-486d-a3ed-3b5711eaf34a	Resurrection	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Return target creature card from your graveyard to the battlefield.	Return target creature card from your graveyard to the battlefield.
lea	eaaf7c30-f463-4115-a40e-7dc717063413	Reverse Damage	Instant	0		0	0	1	spell_or_static_text	ability	printed		The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.	The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.
lea	3f6b2f76-0364-415e-a6a2-e9e5bf31b745	Righteousness	Instant	0		0	0	1	spell_or_static_text	ability	printed		Target blocking creature gets +7/+7 until end of turn.	Target blocking creature gets +N/+N until end of turn.
lea	01f07ab9-3c3e-4fea-9cd6-543a5b7056b8	Roc of Kher Ridges	Creature — Bird	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	aff84707-f5f8-4f53-869e-feec78da8d8d	Rock Hydra	Creature — Hydra	0		0	0	1	replacement_effect	ability	printed		This creature enters with X +1/+1 counters on it.	~ enters with X +N/+N counters on it.
lea	aff84707-f5f8-4f53-869e-feec78da8d8d	Rock Hydra	Creature — Hydra	1		0	0	2	prevention_effect	ability	printed		For each 1 damage that would be dealt to this creature, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.	For each N damage that would be dealt to ~, if it has a +N/+N counter on it, remove a +N/+N counter from it and prevent that N damage.
lea	aff84707-f5f8-4f53-869e-feec78da8d8d	Rock Hydra	Creature — Hydra	2		0	0	3	activated_ability	ability	printed		{R}: Prevent the next 1 damage that would be dealt to this creature this turn.	{M}: Prevent the next N damage that would be dealt to ~ this turn.
lea	aff84707-f5f8-4f53-869e-feec78da8d8d	Rock Hydra	Creature — Hydra	3		0	0	4	activated_ability	ability	printed		{R}{R}{R}: Put a +1/+1 counter on this creature. Activate only during your upkeep.	{M}{M}{M}: Put a +N/+N counter on ~. Activate only during your upkeep.
lea	c29a04ab-4e14-45d8-a993-3fffd0e2f6eb	Rod of Ruin	Artifact	0		0	0	1	activated_ability	ability	printed		{3}, {T}: This artifact deals 1 damage to any target.	{M}, {M}: ~ deals N damage to any target.
lea	9ed6f28f-a3db-48c5-9ab0-b90a7fba5f57	Royal Assassin	Creature — Human Assassin	0		0	0	1	activated_ability	ability	printed		{T}: Destroy target tapped creature.	{M}: Destroy target tapped creature.
lea	068b3692-411b-44d4-a7e9-005262760cfc	Sacrifice	Instant	0		0	0	1	additional_cost	ability	printed		As an additional cost to cast this spell, sacrifice a creature.	As an additional cost to cast ~, sacrifice a creature.
lea	068b3692-411b-44d4-a7e9-005262760cfc	Sacrifice	Instant	1		0	0	2	spell_or_static_text	ability	printed		Add an amount of {B} equal to the sacrificed creature's mana value.	Add an amount of {M} equal to the sacrificed creature's mana value.
lea	95a0ca48-d924-47f4-86ed-42c673ee778c	Samite Healer	Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed		{T}: Prevent the next 1 damage that would be dealt to any target this turn.	{M}: Prevent the next N damage that would be dealt to any target this turn.
lea	703243f0-8cb3-420f-958f-5fd4bde30293	Savannah	Land — Forest Plains	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {G} or {W}.)	{M}: Add {M} or {M}.
lea	68c0c04e-b0d5-4721-83bf-bf18e8b7e680	Scavenging Ghoul	Creature — Zombie	0		0	0	1	triggered_ability	ability	printed		At the beginning of each end step, put a corpse counter on this creature for each creature that died this turn.	At the beginning of each end step, put a corpse counter on ~ for each creature that died this turn.
lea	68c0c04e-b0d5-4721-83bf-bf18e8b7e680	Scavenging Ghoul	Creature — Zombie	1		0	0	2	activated_ability	ability	printed		Remove a corpse counter from this creature: Regenerate this creature.	Remove a corpse counter from ~: Regenerate ~.
lea	c8d95ca8-7d12-4072-aeaf-e20f248c7e39	Scrubland	Land — Plains Swamp	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {W} or {B}.)	{M}: Add {M} or {M}.
lea	a1f20695-6f08-4d5c-9fba-b0018bee298e	Scryb Sprites	Creature — Faerie	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	c16495fc-784d-4bac-9a68-ed437008df73	Sea Serpent	Creature — Serpent	0		0	0	1	spell_or_static_text	ability	printed		This creature can't attack unless defending player controls an Island.	~ can't attack unless defending player controls an Island.
lea	c16495fc-784d-4bac-9a68-ed437008df73	Sea Serpent	Creature — Serpent	1		0	0	2	triggered_ability	ability	printed		When you control no Islands, sacrifice this creature.	When you control no Islands, sacrifice ~.
lea	a6a43190-cca2-4f07-afe9-8af681d777da	Sedge Troll	Creature — Troll	0		0	0	1	spell_or_static_text	ability	printed		This creature gets +1/+1 as long as you control a Swamp.	~ gets +N/+N as long as you control a Swamp.
lea	a6a43190-cca2-4f07-afe9-8af681d777da	Sedge Troll	Creature — Troll	1		0	0	2	activated_ability	ability	printed		{B}: Regenerate this creature.	{M}: Regenerate ~.
lea	749141aa-f6c4-4ad8-b146-406e68ae9b0b	Sengir Vampire	Creature — Vampire	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	749141aa-f6c4-4ad8-b146-406e68ae9b0b	Sengir Vampire	Creature — Vampire	1		0	0	2	triggered_ability	ability	printed		Whenever a creature dealt damage by this creature this turn dies, put a +1/+1 counter on this creature.	Whenever a creature dealt damage by ~ this turn dies, put a +N/+N counter on ~.
lea	4b7ac066-e5c7-43e6-9e7e-2739b24a905d	Serra Angel	Creature — Angel	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	4b7ac066-e5c7-43e6-9e7e-2739b24a905d	Serra Angel	Creature — Angel	1		0	0	2	keyword_ability	ability	printed		Vigilance	Vigilance
lea	998484cc-fefc-4da5-9987-5d6e89599c34	Shanodin Dryads	Creature — Nymph Dryad	0		0	0	1	keyword_ability	ability	printed		Forestwalk	Forestwalk
lea	84d32e68-72b9-432d-a023-7bc6a26b8ad0	Shatter	Instant	0		0	0	1	spell_or_static_text	ability	printed		Destroy target artifact.	Destroy target artifact.
lea	711eea87-0fa3-46e0-a42b-fa5a86455f04	Shivan Dragon	Creature — Dragon	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	711eea87-0fa3-46e0-a42b-fa5a86455f04	Shivan Dragon	Creature — Dragon	1		0	0	2	activated_ability	ability	printed		{R}: This creature gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.
lea	20d69989-7250-40c7-a064-8ed78ccbe556	Simulacrum	Instant	0		0	0	1	spell_or_static_text	ability	printed		You gain life equal to the damage dealt to you this turn. Simulacrum deals damage to target creature you control equal to the damage dealt to you this turn.	You gain life equal to the damage dealt to you this turn. ~ deals damage to target creature you control equal to the damage dealt to you this turn.
lea	5a46ad2a-35b1-4dd5-b7c3-fec36b7c67ab	Sinkhole	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy target land.	Destroy target land.
lea	269fc857-a052-4f0a-9759-467ccf42bebb	Siren's Call	Instant	0		0	0	1	cast_restriction	ability	printed		Cast this spell only during an opponent's turn, before attackers are declared.	Cast ~ only during an opponent's turn, before attackers are declared.
lea	269fc857-a052-4f0a-9759-467ccf42bebb	Siren's Call	Instant	1		0	0	2	spell_or_static_text	ability	printed		Creatures the active player controls attack this turn if able.	Creatures the active player controls attack this turn if able.
lea	269fc857-a052-4f0a-9759-467ccf42bebb	Siren's Call	Instant	2	1	1	0	3	triggered_ability	delayed_trigger	printed		At the beginning of the next end step, destroy all non-Wall creatures that player controls that didn't attack this turn. Ignore this effect for each creature the player didn't control continuously since the beginning of the turn.	At the beginning of the next end step, destroy all non-Wall creatures that player controls that didn't attack this turn. Ignore this effect for each creature the player didn't control continuously since the beginning of the turn.
lea	99dba614-40d3-41c1-a3b2-edc8777b010f	Sleight of Mind	Instant	0		0	0	1	spell_or_static_text	ability	printed		Change the text of target spell or permanent by replacing all instances of one color word with another.	Change the text of target spell or permanent by replacing all instances of one color word with another.
lea	8aa97d25-cd51-4ceb-b7eb-af64f0914a8c	Smoke	Enchantment	0		0	0	1	spell_or_static_text	ability	printed		Players can't untap more than one creature during their untap steps.	Players can't untap more than one creature during their untap steps.
lea	6ad8011d-3471-4369-9d68-b264cc027487	Sol Ring	Artifact	0		0	0	1	activated_ability	ability	printed		{T}: Add {C}{C}.	{M}: Add {M}{M}.
lea	6021c2d6-d098-4de2-9c7e-4c571f9238f6	Soul Net	Artifact	0		0	0	1	triggered_ability	ability	printed		Whenever a creature dies, you may pay {1}. If you do, you gain 1 life.	Whenever a creature dies, you may pay {M}. If you do, you gain N life.
lea	04477339-7ed5-4770-9e5c-6e481ffcc858	Spell Blast	Instant	0		0	0	1	spell_or_static_text	ability	printed		Counter target spell with mana value X.	Counter target spell with mana value X.
lea	a8cf1379-0195-4e11-b994-481ef1284245	Stasis	Enchantment	0		0	0	1	replacement_effect	ability	printed		Players skip their untap steps.	Players skip their untap steps.
lea	a8cf1379-0195-4e11-b994-481ef1284245	Stasis	Enchantment	1		0	0	2	triggered_ability	ability	printed		At the beginning of your upkeep, sacrifice this enchantment unless you pay {U}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}.
lea	cd8ae9f2-edac-473a-8846-c08219e617c3	Steal Artifact	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant artifact	Enchant artifact
lea	cd8ae9f2-edac-473a-8846-c08219e617c3	Steal Artifact	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		You control enchanted artifact.	You control enchanted artifact.
lea	0b8e3f9b-a4da-49a3-8545-ce7a265e5856	Stone Giant	Creature — Giant	0		0	0	1	activated_ability	ability	printed		{T}: Target creature you control with toughness less than this creature's power gains flying until end of turn.	{M}: Target creature you control with toughness less than ~'s power gains flying until end of turn.
lea	0b8e3f9b-a4da-49a3-8545-ce7a265e5856	Stone Giant	Creature — Giant	1	0	1	0	1	triggered_ability	delayed_trigger	printed		Destroy that creature at the beginning of the next end step.	Destroy that creature at the beginning of the next end step.
lea	6e880df6-fc00-43d2-a9c8-f575f40b78c6	Stone Rain	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy target land.	Destroy target land.
lea	9eb2912d-2130-49f2-9529-b58fa5a97a15	Stream of Life	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Target player gains X life.	Target player gains X life.
lea	eea64b1f-d6a9-4f72-8612-efab4b124b63	Sunglasses of Urza	Artifact	0		0	0	1	spell_or_static_text	ability	printed		You may spend white mana as though it were red mana.	You may spend white mana as though it were red mana.
lea	56719f6a-1a6c-4c0a-8d21-18f7d7350b68	Swamp	Basic Land — Swamp	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {B}.)	{M}: Add {M}.
lea	b1544f21-7e98-461b-aed5-e748b0168c52	Swords to Plowshares	Instant	0		0	0	1	spell_or_static_text	ability	printed		Exile target creature. Its controller gains life equal to its power.	Exile target creature. Its controller gains life equal to its power.
lea	22e3cf1d-3559-4ce1-954c-8dc815342979	Taiga	Land — Mountain Forest	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {R} or {G}.)	{M}: Add {M} or {M}.
lea	b81f041d-98db-4408-9472-c483e4a502bc	Terror	Instant	0		0	0	1	spell_or_static_text	ability	printed		Destroy target nonartifact, nonblack creature. It can't be regenerated.	Destroy target nonartifact, nonblack creature. It can't be regenerated.
lea	87a77482-f286-4fb1-b179-85b2095bb768	The Hive	Artifact	0		0	0	1	activated_ability	ability	printed		{5}, {T}: Create a 1/1 colorless Insect artifact creature token with flying named Wasp.	{M}, {M}: Create a N/N colorless Insect artifact creature token with flying named Wasp.
lea	c4822813-cd81-465d-9fe8-3a4c2dcd31ef	Thicket Basilisk	Creature — Basilisk	0		0	0	1	triggered_ability	ability	printed		Whenever this creature blocks or becomes blocked by a non-Wall creature,	Whenever ~ blocks or becomes blocked by a non-Wall creature,
lea	c4822813-cd81-465d-9fe8-3a4c2dcd31ef	Thicket Basilisk	Creature — Basilisk	1	0	1	0	1	triggered_ability	delayed_trigger	printed		destroy that creature at end of combat.	destroy that creature at end of combat.
lea	6452b6a6-6235-46a3-a712-a26592450438	Thoughtlace	Instant	0		0	0	1	spell_or_static_text	ability	printed		Target spell or permanent becomes blue.	Target spell or permanent becomes blue.
lea	f73c7edf-ed2c-41e8-ac83-c83ddd543f14	Throne of Bone	Artifact	0		0	0	1	triggered_ability	ability	printed		Whenever a player casts a black spell, you may pay {1}. If you do, you gain 1 life.	Whenever a player casts a black spell, you may pay {M}. If you do, you gain N life.
lea	35d07ac9-b184-4b5f-8192-34b1db042f69	Timber Wolves	Creature — Wolf	0		0	0	1	keyword_ability	ability	printed		Banding	Banding
lea	99d4d99d-cf56-45aa-aa39-a250695612f2	Time Vault	Artifact	0		0	0	1	replacement_effect	ability	printed		This artifact enters tapped.	~ enters tapped.
lea	99d4d99d-cf56-45aa-aa39-a250695612f2	Time Vault	Artifact	1		0	0	2	spell_or_static_text	ability	printed		This artifact doesn't untap during your untap step.	~ doesn't untap during your untap step.
lea	99d4d99d-cf56-45aa-aa39-a250695612f2	Time Vault	Artifact	2		0	0	3	replacement_effect	ability	printed		If you would begin your turn while this artifact is tapped, you may skip that turn instead. If you do, untap this artifact.	If you would begin your turn while ~ is tapped, you may skip that turn instead. If you do, untap ~.
lea	99d4d99d-cf56-45aa-aa39-a250695612f2	Time Vault	Artifact	3		0	0	4	activated_ability	ability	printed		{T}: Take an extra turn after this one.	{M}: Take an extra turn after this one.
lea	d0209d3f-3f7e-4fd5-bce5-10bce6f29c86	Time Walk	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Take an extra turn after this one.	Take an extra turn after this one.
lea	c823e687-6311-4c99-974b-fd77d204141a	Timetwister	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Each player shuffles their hand and graveyard into their library, then draws seven cards.	Each player shuffles their hand and graveyard into their library, then draws seven cards.
lea	f671e3c3-cd59-4d06-a1af-5d04892cf74d	Tranquility	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy all enchantments.	Destroy all enchantments.
lea	74b7fe23-5d3a-4092-8d78-7c0eba8f6f73	Tropical Island	Land — Forest Island	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {G} or {U}.)	{M}: Add {M} or {M}.
lea	ef2b1565-7b02-4cab-9031-beb1701ee929	Tsunami	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy all Islands.	Destroy all Islands.
lea	02418479-9455-417f-a6a1-004356faff37	Tundra	Land — Plains Island	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {W} or {U}.)	{M}: Add {M} or {M}.
lea	80559618-9dd9-4987-b3bc-1a1b5537bbc5	Tunnel	Instant	0		0	0	1	spell_or_static_text	ability	printed		Destroy target Wall. It can't be regenerated.	Destroy target Wall. It can't be regenerated.
lea	773ad2ef-5acc-49ea-8d85-056330e87039	Twiddle	Instant	0		0	0	1	spell_or_static_text	ability	printed		You may tap or untap target artifact, creature, or land.	You may tap or untap target artifact, creature, or land.
lea	38aa31bd-7145-43b9-9409-463d9ad6cd69	Two-Headed Giant of Foriys	Creature — Giant	0		0	0	1	keyword_ability	ability	printed		Trample	Trample
lea	38aa31bd-7145-43b9-9409-463d9ad6cd69	Two-Headed Giant of Foriys	Creature — Giant	1		0	0	2	spell_or_static_text	ability	printed		This creature can block an additional creature each combat.	~ can block an additional creature each combat.
lea	4b22be3a-8ce1-47d1-b82e-6c3ccfb0548b	Underground Sea	Land — Island Swamp	0		0	0	1	activated_ability	ability	rules_supplied	305.6	({T}: Add {U} or {B}.)	{M}: Add {M} or {M}.
lea	090d88a9-7f2d-4bd1-a30a-7c48d05068be	Unholy Strength	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	090d88a9-7f2d-4bd1-a30a-7c48d05068be	Unholy Strength	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		Enchanted creature gets +2/+1.	Enchanted creature gets +N/+N.
lea	837182db-1bf3-4a2c-bd01-1af9d9873561	Unsummon	Instant	0		0	0	1	spell_or_static_text	ability	printed		Return target creature to its owner's hand.	Return target creature to its owner's hand.
lea	d6329dcc-b450-482a-8ee3-45449f7a4b3d	Uthden Troll	Creature — Troll	0		0	0	1	activated_ability	ability	printed		{R}: Regenerate this creature.	{M}: Regenerate ~.
lea	cd98a31b-cc7e-43f9-982e-109ad9850908	Verduran Enchantress	Creature — Human Druid	0		0	0	1	triggered_ability	ability	printed		Whenever you cast an enchantment spell, you may draw a card.	Whenever you cast an enchantment spell, you may draw a card.
