set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
drk	ee55ca31-73f3-4e9d-8373-0a44009a25bd	Venom	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever enchanted creature blocks or becomes blocked by a non-Wall creature, destroy the other creature at end of combat.	Whenever enchanted creature blocks or becomes blocked by a non-Wall creature, destroy the other creature at end of combat.	under	1	triggered_ability	yes	yes	yes	cr	defect	113.3c;603.7a;603.7e	delayed_trigger_end_of_combat		claude-fable-5-pass1-2026-08-27	REF: single sentence keeps a created delayed trigger (`destroy the other creature at end of combat`), D15 slot; KIND: triggered ability; RULING:2004-10-04 the ability triggers when blocking occurs
drk	3ec1ccd7-4970-4032-be7a-9e76ca6a139e	Wand of Ith	Artifact	0		0	0	1	activated_ability	ability	printed			{3}, {T}: Target player reveals a card at random from their hand. If it's a land card, that player discards it unless they pay 1 life. If it isn't a land card, the player discards it unless they pay life equal to its mana value. Activate only during your turn.	{M}, {M}: Target player reveals a card at random from their hand. If it's a land card, that player discards it unless they pay N life. If it isn't a land card, the player discards it unless they pay life equal to its mana value. Activate only during your turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b;602.1b	activation_instruction;multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	cfa373c4-6e42-4cf3-94a4-841f2824603e	Water Wurm	Creature — Wurm	0		0	0	1	spell_or_static_text	ability	printed			This creature gets +0/+1 as long as an opponent controls an Island.	~ gets +N/+N as long as an opponent controls an Island.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1		fragmentation:land_type	claude-fable-5-pass1-2026-08-27	
drk	84050a10-e1f1-413e-aa21-5c1f47bb2a64	Whippoorwill	Creature — Bird	0		0	0	1	activated_ability	ability	printed			{G}{G}, {T}: Target creature can't be regenerated this turn. Damage that would be dealt to that creature this turn can't be prevented or dealt instead to another permanent or player.	{M}{M}, {M}: Target creature can't be regenerated this turn. Damage that would be dealt to that creature this turn can't be prevented or dealt instead to another permanent or player.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	delayed_trigger_parent;instead_in_activated;multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	84050a10-e1f1-413e-aa21-5c1f47bb2a64	Whippoorwill	Creature — Bird	1	0	1	0	1	triggered_ability	delayed_trigger	printed			When the creature dies this turn, exile the creature.	When the creature dies this turn, exile the creature.	ok	0	triggered_ability	yes	yes	yes	cr	accept	603.7;603.7a;603.7e;113.3c	delayed_trigger_when		claude-fable-5-pass1-2026-08-27	ROLE: created by resolution of the activated ability #0 (603.7e); scoped `this turn`; D19:P1 `the creature` refers to the creature targeted by #0
drk	5fc1f04a-2c39-4b3a-b62e-6e30c3d8a583	Witch Hunter	Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed			{T}: This creature deals 1 damage to target player or planeswalker.	{M}: ~ deals N damage to target player or planeswalker.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	5fc1f04a-2c39-4b3a-b62e-6e30c3d8a583	Witch Hunter	Creature — Human Cleric	1		0	0	2	activated_ability	ability	printed			{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand.	{M}{M}{M}, {M}: Return target creature an opponent controls to its owner's hand.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	8bbc9f21-2b4d-4d03-aef1-f5bf0b79257c	Word of Binding	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Tap X target creatures.	Tap X target creatures.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a			claude-fable-5-pass1-2026-08-27	
drk	9638ec0c-c8bf-4aa5-a7ca-8677e4b9f241	Worms of the Earth	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Players can't play lands.	Players can't play lands.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1			claude-fable-5-pass1-2026-08-27	
drk	9638ec0c-c8bf-4aa5-a7ca-8677e4b9f241	Worms of the Earth	Enchantment	1		0	0	2	spell_or_static_text	ability	printed			Lands can't enter the battlefield.	Lands can't enter the battlefield.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1			claude-fable-5-pass1-2026-08-27	
drk	9638ec0c-c8bf-4aa5-a7ca-8677e4b9f241	Worms of the Earth	Enchantment	2		0	0	3	triggered_ability	ability	printed			At the beginning of each upkeep, any player may sacrifice two lands of their choice or have this enchantment deal 5 damage to that player. If a player does either, destroy this enchantment.	At the beginning of each upkeep, any player may sacrifice two lands of their choice or have ~ deal N damage to that player. If a player does either, destroy ~.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c	multi_sentence		claude-fable-5-pass1-2026-08-27	
drk	2a014ef1-0450-4485-8a8c-8210a985be4c	Wormwood Treefolk	Creature — Treefolk	0		0	0	1	activated_ability	ability	printed			{G}{G}: This creature gains forestwalk until end of turn and deals 2 damage to you.	{M}{M}: ~ gains forestwalk until end of turn and deals N damage to you.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b			claude-fable-5-pass1-2026-08-27	
drk	2a014ef1-0450-4485-8a8c-8210a985be4c	Wormwood Treefolk	Creature — Treefolk	1		0	0	2	activated_ability	ability	printed			{B}{B}: This creature gains swampwalk until end of turn and deals 2 damage to you.	{M}{M}: ~ gains swampwalk until end of turn and deals N damage to you.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b			claude-fable-5-pass1-2026-08-27	
